sa1,urban_liveability_index,c_dwelling_density_1600m_per_sqkm,c_street_connectivity_1600m_per_sqkm,c_access_large_public_open_space,c_sa1_prop_affordablehousing,c_sa2_prop_live_work_sa3,c_access_community_culture_leisure,c_access_early_years,c_access_education,c_access_health_services,c_access_sport_rec,c_access_food,c_access_convenience,c_access_busstop2012_400m,c_access_tramstops2012_600m,c_access_trainstations2012_800m,raw_dwelling_density_1600m_per_sqkm,raw_street_connectivity_1600m_per_sqkm,raw_access_large_public_open_space,raw_sa1_prop_affordablehousing,raw_sa2_prop_live_work_sa3,raw_access_community_culture_leisure,raw_access_early_years,raw_access_education,raw_access_health_services,raw_access_sport_rec,raw_access_food,raw_access_convenience,raw_access_busstop2012_400m,raw_access_tramstops2012_600m,raw_access_trainstations2012_800m
2112310,113.4240448,115.1527468,128.227512,97.68428882,92.81601588,127.351941,125.7576014,111.5832165,113.8024758,113.0370393,124.6068541,112.0423814,118.1011828,110.5928367,129.0801746,98.03087551,21.26378355,137.1964581,0.389903284,0.052631579,0.581386242,0.867788901,0.976830994,0.927941608,0.754483078,0.94422396,0.883804076,0.988362718,0.987071401,0.978017516,0.072717393
2112311,111.773168,121.0345039,128.4719036,97.75999146,97.93608709,127.351941,120.70013,108.5314473,113.9217973,112.8875405,116.3443839,111.5462852,116.0986337,96.40560272,128.5040402,96.6465983,24.40815367,139.0185753,0.3929257,0.094339623,0.581386242,0.741707951,0.893856904,0.93110368,0.750532513,0.756376135,0.868808782,0.9290107,0.457445161,0.961020531,0.038228628
2112312,111.9528868,126.7492737,130.9834163,89.79506698,91.12234461,127.351941,127.6612834,110.8284528,113.9192368,113.543048,111.470949,114.7223722,114.6531266,107.4309951,125.6586748,95.38956944,31.6229931,157.743729,0.074927377,0.038834951,0.581386242,0.91827097,0.956309838,0.931035824,0.76785456,0.64557826,0.964811044,0.886168425,0.86903611,0.877077225,0.006910209
2112314,111.8827595,130.2370848,134.9667864,92.63601427,86.35497363,127.351941,125.0701871,110.0762844,109.5197281,112.0846345,121.3340124,113.9215175,113.6059225,89.61687871,129.0274915,110.731296,39.45900318,187.4426506,0.188351738,0,0.581386242,0.849559966,0.935859247,0.814446988,0.7293154,0.86981568,0.940603944,0.855131146,0.204014058,0.97646327,0.389568397
2112316,113.1517016,123.9656329,129.0313892,90.78203216,94.72496018,127.351941,127.7286966,108.8076013,103.2090381,108.8237322,121.9651621,112.7141586,115.2967259,101.0268721,127.4929363,125.4813321,27.54165515,143.1899477,0.114331802,0.068181818,0.581386242,0.920058641,0.901365214,0.647211041,0.643144753,0.884164911,0.904109607,0.905243572,0.629962618,0.931191182,0.795584049
2112318,113.2189717,126.8389819,129.7405748,88.21239074,97.26695609,127.351941,127.5531778,107.3607317,101.4103563,108.1918503,115.4901812,113.521508,115.6145024,107.9911171,124.9682209,127.1225089,32.21674395,148.4774421,0.011739283,0.088888889,0.581386242,0.915404212,0.862026495,0.599545214,0.62644702,0.736955777,0.928513021,0.914661906,0.889946128,0.856707615,0.844618841
2112319,114.1584648,124.9435749,129.9442541,88.7387741,110.2249353,127.351941,129.1973383,110.4267067,113.6165127,113.1895541,119.3341029,114.0869635,116.7874763,109.8211579,125.2609777,96.23626561,28.69434295,149.9960193,0.032755054,0.194444444,0.581386242,0.959004258,0.945386825,0.923013508,0.758513342,0.8243476,0.94560481,0.94942678,0.958263718,0.865344459,0.028005337
2112320,111.5647813,117.5805091,125.4477997,107.0979179,86.35497363,127.351941,115.8139963,110.7844813,108.3429725,104.9174269,123.0142945,112.5007291,111.6674319,87.96548438,128.7206422,127.8717833,22.45159334,116.5142973,0.765740906,0,0.581386242,0.623413108,0.955114303,0.783262469,0.53991907,0.908017009,0.89765836,0.797677708,0.142365553,0.967410673,0.868777842
2112321,112.1372896,121.1169553,125.0333413,90.71236972,123.9672865,127.351941,111.7746001,111.6386215,103.219783,104.2212499,120.5039585,112.2162262,110.8427423,92.38517987,122.8470602,120.5645444,24.18183905,113.3815926,0.11155054,0.404494382,0.581386242,0.533251819,0.978337394,0.647495785,0.521522315,0.850944348,0.88905881,0.773235366,0.307358017,0.794129628,0.634135591
2112322,112.8991428,118.2948875,125.7167833,100.5082186,126.1420162,127.351941,111.2975033,111.7258382,102.4950307,105.2161686,119.8711126,111.9796117,110.6164193,91.08216695,127.3401096,118.8341076,22.80111093,118.4771496,0.502648222,0.54494382,0.581386242,0.522644914,0.980708715,0.628289543,0.547813439,0.836556554,0.881906762,0.766527552,0.258715003,0.926682522,0.599627062
2112323,112.7551718,117.9851998,127.657937,108.6123996,122.4166096,127.351941,110.8049711,111.4917213,107.8877649,108.0379461,117.9021732,109.9770822,112.0375894,88.20855338,126.3173468,107.8480046,22.64959277,132.9498624,0.826206341,0.304347826,0.581386242,0.51169485,0.974343346,0.771199274,0.622380038,0.791792582,0.821377134,0.808648523,0.151439606,0.896509212,0.317307609
2112324,115.4638071,118.9695262,127.3042343,105.6575602,122.4080879,127.351941,118.3100401,110.3988465,106.5335488,110.4439591,125.0585497,112.0874266,115.9405507,108.6057152,117.2401178,115.5795027,23.14059138,130.3127513,0.708234855,0.303797468,0.581386242,0.685512101,0.944629337,0.735311978,0.685959896,0.954493289,0.885165638,0.924325401,0.9128898,0.628714921,0.534449295
2112325,112.8601768,118.8468716,127.7793345,102.2526389,86.35497363,127.351941,117.2178842,111.2299829,110.1124361,112.253669,125.2256065,111.1264445,117.1078647,108.8944168,127.1737139,106.1380475,23.07117531,133.8549691,0.572293921,0,0.581386242,0.654830343,0.967226979,0.830154,0.733782203,0.958291339,0.856118432,0.958922525,0.923667372,0.921773556,0.2747669
2112326,113.9500091,122.8886917,126.1285085,98.36282169,126.8798134,127.351941,110.259001,111.2678959,100.2462577,108.1833953,123.5183703,113.4609553,112.6160517,108.6121049,106.1922671,125.4086301,25.04868081,121.5468606,0.416993599,0.592592593,0.581386242,0.499556744,0.968257792,0.568696109,0.626223593,0.919477207,0.926682721,0.825793123,0.913128338,0.302783807,0.788075281
2112327,111.8034814,127.7191439,131.7044292,90.94201484,86.35497363,127.351941,126.7650515,110.6768431,114.0228362,113.1616416,109.7927893,114.9888642,113.6091992,109.5942368,128.5438036,95.86741329,33.8019853,163.1194047,0.120719085,0,0.581386242,0.894504583,0.952187743,0.933781253,0.757775742,0.607425183,0.972866187,0.85522826,0.949792484,0.962193623,0.018815516
2112328,112.4929336,129.5494803,133.5671575,95.50588184,86.35497363,127.351941,127.4127882,110.5211815,110.3594745,112.3199656,120.2487862,114.0259208,115.6425874,94.02541036,128.9378438,106.9985375,37.91417286,177.0073994,0.302930737,0,0.581386242,0.911681343,0.947955485,0.836700622,0.735534118,0.845142988,0.943759696,0.915494294,0.368589763,0.973818506,0.296143443
2112329,111.4652887,128.8220649,131.7844553,89.80432156,86.35497363,127.351941,129.8008401,110.2582847,109.0509309,113.0736526,115.7503586,114.9777155,117.4805165,93.42544298,128.909765,103.0474751,36.2799003,163.7160576,0.075296864,0,0.581386242,0.975007993,0.940807625,0.802023665,0.7554506,0.742870929,0.972529202,0.969967266,0.34619227,0.97299013,0.197704154
2112330,113.1024455,127.1118927,130.6554417,88.26001483,98.94572263,127.351941,130.0780512,110.9104495,111.196807,113.2885082,118.2396231,114.647611,117.318635,101.7301179,128.5204781,99.57400736,32.43768346,155.2984401,0.013640668,0.102564103,0.581386242,0.982359111,0.958539236,0.858890287,0.761128243,0.799464528,0.96255127,0.965169384,0.656215614,0.96150548,0.111163964
2112331,113.4436313,128.3919692,131.6567218,88.20612814,102.9441362,127.351941,129.5993499,111.2753744,112.557574,113.9884189,114.0682508,114.6835355,116.6291436,106.5500657,126.5447157,96.91772315,35.31361119,162.7637112,0.01148925,0.135135135,0.581386242,0.969664852,0.968461122,0.894951187,0.779623665,0.704628092,0.963637144,0.944734078,0.836149973,0.903216998,0.044983605
2112332,113.2966019,120.628341,128.583153,98.8638792,94.91961103,127.351941,128.279663,110.2063929,108.0802471,110.0015322,124.4035101,113.1615805,116.6513598,93.98655709,128.5108994,114.882819,24.47441485,139.8480203,0.436998239,0.069767442,0.581386242,0.934669234,0.939396747,0.776300134,0.674268588,0.93960092,0.917633641,0.945392527,0.367139324,0.961222891,0.498965244
2112334,112.6622999,129.0793719,130.8840549,97.99775702,86.35497363,127.351941,128.4132888,105.5147742,101.2326582,109.2842789,112.5335367,114.43014,116.5415948,108.8295782,125.7149232,117.5633131,36.85798784,157.0029181,0.402418451,0,0.581386242,0.938212739,0.811837035,0.59483614,0.655314882,0.669736264,0.955977862,0.942139285,0.921246873,0.878736654,0.564097471
2112335,114.6237389,118.3916484,128.3166121,93.80737871,123.4754022,127.351941,124.2670932,109.8240381,114.1871191,113.2433982,120.4963451,111.9344399,117.285601,105.9360635,128.3199175,96.97111033,22.90241458,137.8607644,0.235118274,0.372727273,0.581386242,0.828775888,0.929000959,0.938134818,0.759936195,0.850771257,0.880541374,0.964190314,0.813228545,0.955588587,0.046313727
2112336,113.6213756,128.9579056,132.9848616,96.50749298,106.8149408,127.351941,126.1448591,109.4894556,112.8037395,112.1451169,114.1480083,114.3020005,113.0174314,100.103273,128.969469,98.11398727,36.58509151,172.6659593,0.3429199,0.166666667,0.581386242,0.878058248,0.919904047,0.901474676,0.730913672,0.706441386,0.952104644,0.83768931,0.595483569,0.974751504,0.074788092
2112337,114.3765037,122.0343912,126.141494,94.42915778,124.9361481,127.351941,110.5998116,111.4750035,103.8264723,109.3112553,122.8140045,113.1165038,113.5175755,108.771942,116.9744749,121.2200434,24.6307048,121.6436768,0.259942703,0.467065868,0.581386242,0.507133706,0.973888807,0.663573308,0.656027745,0.903463402,0.916271127,0.852512697,0.919095243,0.620877985,0.662755181
2112338,111.7668649,120.5782291,126.9241528,92.98447693,86.35497363,127.351941,112.5578825,111.2115321,107.6416374,111.0252626,123.1347269,112.2195786,114.7136314,107.5012119,124.5248173,114.9452281,23.91826124,127.4789676,0.202264054,0,0.581386242,0.550665895,0.966725323,0.764676792,0.701321072,0.910755047,0.88916014,0.887961679,0.871657387,0.843626426,0.494688596
2112402,109.1666047,111.5238258,116.535614,111.6286914,97.02973908,128.9058249,110.9988979,111.075003,107.8599877,111.4415006,105.7056404,102.3711263,95.48339391,105.4587792,128.2783727,105.2672912,19.4882935,97.22211839,0.946631305,0.086956522,0.60943597,0.516006265,0.963013256,0.770463167,0.712320328,0.514503573,0.591475065,0.318011414,0.795410957,0.954362941,0.253010069
2112404,109.3271054,106.0429596,115.0473405,111.5869754,94.40479676,128.9058249,112.8835695,108.5443097,108.429232,111.9941939,108.8231318,108.4663841,99.76158914,100.5234432,127.272541,108.2565011,16.80671864,94.69828902,0.944965799,0.06557377,0.60943597,0.557906626,0.894206617,0.785548382,0.726925471,0.585379953,0.775713889,0.444809563,0.611169019,0.92468913,0.32748515
2112405,110.8176063,110.45774,115.0285869,111.9338294,86.35497363,128.9058249,117.2806785,106.7264196,111.1164521,112.055331,113.7344889,112.2513328,105.7422684,99.34997341,128.9991388,116.6293195,18.96669915,94.6664864,0.95881389,0,0.60943597,0.656618424,0.844780279,0.856760849,0.728541042,0.697039992,0.890119961,0.622066332,0.567362004,0.975626816,0.543509706
2112406,112.7233955,114.5688428,124.9402541,112.2423269,103.8920883,128.9058249,113.3301064,108.4185494,109.5895209,103.943103,125.1046649,111.4573871,109.5152443,84.64711184,128.9722117,129.6480802,20.97810202,113.0307559,0.971130602,0.142857143,0.60943597,0.567834117,0.89078734,0.816296528,0.514172171,0.955541723,0.866121695,0.733890669,0.018486778,0.974832417,0.926976297
2112408,106.2158765,115.431144,107.4649148,89.79654826,111.9861412,128.9058249,106.9038442,106.8515917,102.3235496,105.9140176,108.3048361,102.8323438,103.9143257,102.5626301,112.6653208,97.37270572,21.39999251,81.83993448,0.074986516,0.208791209,0.60943597,0.424964288,0.848183565,0.623745221,0.566254378,0.573596465,0.605416092,0.567889339,0.68729428,0.493750326,0.056319331
2112409,111.9724241,116.2976718,120.1873653,112.4219105,112.3233934,128.9058249,111.5225527,105.3664496,108.847257,100.6491719,125.532435,109.7788272,107.2936492,84.64976582,124.1147263,128.967255,21.82395089,103.4147952,0.978300451,0.211538462,0.60943597,0.527648254,0.807804261,0.796626221,0.427128726,0.965267104,0.815384563,0.668046516,0.018585854,0.831528017,0.904669792
2112410,107.0679793,115.9185304,123.0899634,112.3439786,86.35497363,128.9058249,112.3251919,110.9658299,103.9977678,105.9388643,104.8342083,99.71738227,101.0267143,92.69912473,128.4943304,99.36245782,21.63845174,109.2364466,0.975189028,0,0.60943597,0.545492675,0.960044965,0.668112711,0.566910963,0.494691504,0.511261445,0.482305636,0.31907795,0.960734076,0.105893284
2112411,113.2464237,126.0739508,130.0465712,102.5360025,117.0449243,128.9058249,119.8495861,110.2975369,114.5867374,111.0638461,104.2723276,110.8166119,112.057021,102.9319614,127.6150304,95.17741164,30.10575601,150.7588677,0.58360717,0.25,0.60943597,0.713572613,0.941874847,0.948724872,0.702340658,0.481917109,0.846753249,0.809224441,0.701081857,0.934793172,0.001624374
2112412,110.9215437,125.5119987,128.8026002,109.3215641,86.35497363,128.9058249,118.394594,110.8345865,113.4334068,108.7307279,105.6470681,109.7866294,110.289771,103.6588335,128.4892874,95.16646804,28.84322714,141.4841593,0.854519618,0,0.60943597,0.680428725,0.956476607,0.918161126,0.640687075,0.513171928,0.815620396,0.756846274,0.728216853,0.960585298,0.001351718
2112413,112.4697578,124.2491372,128.9508364,110.5019628,106.8149408,128.9058249,118.1797367,110.7722062,114.8955334,110.7867717,107.3665532,110.183128,112.9792821,94.99215537,126.9550624,95.20441615,26.83656024,142.5893676,0.901646846,0.166666667,0.60943597,0.676257347,0.954780559,0.956908097,0.695018856,0.552264541,0.827605194,0.836558629,0.404679498,0.915322951,0.002297182
2112501,115.1043805,128.8614131,130.4207186,112.4123509,102.7229473,122.9086765,123.9663046,110.316983,108.2515515,116.4573949,107.9742118,113.6824877,115.5605221,110.0634777,126.9893435,106.022243,36.36830335,153.5484086,0.977918782,0.133333333,0.501179245,0.820287075,0.942403565,0.780839773,0.844867343,0.5660797,0.933378887,0.913062025,0.967309803,0.916334302,0.272262487
2112502,109.7466193,126.2815388,127.6108216,112.0426663,99.27705813,122.9086765,112.1320735,101.034644,111.9647456,107.9595159,104.6223536,109.2620392,116.3622649,88.87986892,128.1435536,95.87361756,30.5721406,132.5985831,0.963159184,0.105263158,0.501179245,0.541199232,0.690027456,0.879240984,0.62030749,0.489874975,0.799763828,0.936824266,0.17650061,0.950385539,0.018970093
2112503,110.3051849,126.2239954,127.9155943,111.4842318,103.2873602,122.9086765,113.9370925,103.9776604,111.8598564,109.5652612,104.0630984,109.5332652,115.3398746,86.33261566,128.9446978,97.03962852,30.4428587,134.8708852,0.940863777,0.137931034,0.501179245,0.581328743,0.770044682,0.876461376,0.662739952,0.477160268,0.807962062,0.906522422,0.08140863,0.974020708,0.048020833
2112504,111.1909574,125.9921606,128.368533,111.7186725,101.08615,122.9086765,115.9469212,107.7015825,110.0833453,110.720214,102.605254,111.4469486,112.7987712,92.86568808,128.415722,99.91152544,29.92199924,138.2478726,0.950223787,0.12,0.501179245,0.626011618,0.871293837,0.829383082,0.693260042,0.444016078,0.865806177,0.831208606,0.325295957,0.958414989,0.119573105
2112505,113.9679828,128.5728559,129.1142075,109.0749534,104.3198228,122.9086765,123.2441649,109.8669466,103.6570658,111.4311569,108.0985003,113.7747344,114.6185356,108.1795459,128.9093675,105.0664455,35.72000645,143.807418,0.844673725,0.146341463,0.501179245,0.801137287,0.930167594,0.659083963,0.712046993,0.568905406,0.936167192,0.885143208,0.896980399,0.972978405,0.251895262
2112506,111.6574841,127.6709163,128.5424579,111.358036,95.56195883,122.9086765,114.6979388,102.913171,112.3402814,108.1983159,104.7770873,110.5897014,117.6120266,108.1075205,129.1641453,95.47275612,33.69363294,139.5446091,0.935825429,0.075,0.501179245,0.598244015,0.74110244,0.889192841,0.626617876,0.493392856,0.83989452,0.973864995,0.894291604,0.980494799,0.008982775
2112507,111.5625556,128.3805848,129.4221975,110.824499,86.35497363,122.9086765,118.4471672,107.3448411,110.3466121,110.1406617,105.2801858,112.773284,115.6724489,108.7689766,128.9822235,95.8929929,35.28803404,146.1037075,0.914524052,0,0.501179245,0.681597542,0.861594449,0.836359764,0.677945139,0.504830833,0.905896766,0.916379335,0.918984541,0.975127785,0.019452822
2112508,110.7929706,126.2333033,127.6118051,110.2427691,102.0264378,122.9086765,111.0919021,98.38631607,111.9935105,106.9841284,104.9731305,110.7683818,116.7059622,102.8721042,128.0211443,95.42326213,30.46377057,132.6059157,0.89129858,0.127659574,0.501179245,0.518073951,0.618022468,0.880003265,0.594532485,0.49784991,0.845295418,0.947010845,0.698847317,0.946774251,0.00774965
2112509,111.139493,126.1465145,128.3345126,111.9470884,104.768944,122.9086765,115.529349,106.8413498,110.9917682,110.4804471,103.2665556,110.9531832,114.0584004,88.85120937,129.0381667,98.82757308,30.2687836,137.9942253,0.959343251,0.15,0.501179245,0.616728078,0.847905099,0.853456672,0.686924105,0.459050814,0.850881333,0.86854179,0.175430715,0.976778206,0.092566824
2112510,108.5315509,123.561438,128.4083548,102.332777,86.35497363,122.9086765,112.838356,110.9399549,106.316726,105.1748827,101.9632709,108.9895907,112.1342535,108.7873607,113.3310228,99.25629616,26.01559602,138.544773,0.575493424,0,0.501179245,0.556901432,0.959341453,0.729566082,0.546722443,0.429420547,0.791528638,0.811513475,0.919670843,0.513389713,0.103248305
2112511,108.7154102,125.0383391,127.3695292,112.0119236,86.35497363,122.9086765,112.5014432,110.2258003,106.1623591,105.8875565,100.5730211,108.8410589,111.2118971,96.99166608,126.891319,96.7562069,27.88430552,130.7995724,0.961931786,0,0.501179245,0.549411127,0.939924412,0.725475294,0.565555134,0.397813123,0.78703903,0.784176462,0.4793236,0.913442407,0.040959486
2112512,113.2363501,126.0179535,128.9366892,107.0865433,100.919696,122.9086765,118.9258763,110.7955464,109.5061462,113.5986394,99.65883944,113.437846,111.7041362,107.7555808,127.8112267,110.4153514,29.97994755,142.4838904,0.765286777,0.118644068,0.501179245,0.692699924,0.955415151,0.814087062,0.769323585,0.37702914,0.925984204,0.79876556,0.881153279,0.940581309,0.382364497
2112513,108.1923625,118.2008428,127.852896,110.5093624,100.5195663,122.9086765,109.6719181,111.6622662,100.488664,99.65220608,102.7486681,105.3390228,110.7760747,102.817392,107.2807753,102.8013627,22.7550985,134.4034232,0.901942276,0.115384615,0.501179245,0.48650461,0.978980264,0.575119979,0.400783504,0.447276606,0.681184438,0.771259455,0.696804845,0.334896723,0.191572354
2112514,112.8902648,125.8662386,128.8101325,111.0775579,106.8149408,122.9086765,117.778954,109.6292978,109.6696907,112.4293792,101.9251409,112.7238556,111.7037596,100.4037897,128.1576779,104.2886164,29.63909216,141.5403177,0.924627387,0.166666667,0.501179245,0.666755511,0.923706194,0.81842106,0.738425416,0.42855366,0.904402713,0.798754398,0.606702212,0.950802233,0.22862674
